2315	2316
530417	490245
518525	369299
450658	279149
278441	562362
62499	114053
507668	519591
519591	550342
550864	519591
499259	519591
152242	519591
533875	519591
545655	519591
507668	550342
550864	507668
499259	507668
152242	507668
533875	507668
545655	507668
550864	550342
499259	550342
152242	550342
533875	550342
545655	550342
499259	550864
152242	550864
533875	550864
550864	545655
499259	152242
499259	533875
499259	545655
152242	533875
152242	545655
533875	545655
264577	513187
12098	12099
542513	543625
63347	542513
425934	542513
63347	543625
425934	543625
63347	425934
2369	2370
2368	2370
2368	2369
264215	11443
11443	11444
264215	11444
12063	12064
563608	543507
563608	382574
563608	383980
543507	382574
543507	383980
382574	383980
67140	521812
353756	269011
2665	2666
310581	510275
523077	549757
523077	536648
523077	1265
523077	518043
536648	549757
549757	1265
518043	549757
536648	1265
518043	536648
518043	1265
550599	123164
531861	550599
531861	123164
50058	563342
238591	66479
396455	530954
2399	530954
2399	396455
550327	517554
544107	89958
552216	438221
483835	6481
460714	140393
14722	460714
460714	296399
142856	460714
14722	140393
140393	296399
142856	140393
14722	296399
14722	142856
142856	296399
463100	466323
214041	526394
11977	11978
229871	425180
229871	12182
12182	425180
546530	21303
154218	477718
6847	6849
516823	6849
6847	516823
290193	57552
297837	264120
133639	264120
297837	133639
560140	550857
550857	14979
560140	14979
361033	15699
15696	361033
361033	260188
15696	15699
260188	15699
15696	260188
483625	6551
521736	281653
553551	543520
6494	6495
499259	545655
483835	6481
3089	3090
479700	12239
479700	427040
479700	536592
479700	439528
12239	427040
12239	536592
12239	439528
427040	536592
427040	439528
439528	536592
217930	183023
465414	30798
151490	14909
17536	17537
17537	17538
17536	17538
16191	16192
483300	553595
2210	320597
12072	12073
12071	12073
12071	12072
553855	549775
553855	3811
549775	3811
142498	290859
15631	15632
427040	126686
2381	97571
2381	2382
2381	2384
2382	97571
97571	2384
2382	2384
6113	106147
57093	106147
437217	106147
547713	106147
57093	6113
6113	437217
547713	6113
57093	437217
57093	547713
547713	437217
6481	523297
209556	318770
139538	318770
318770	559621
139538	209556
209556	559621
139538	559621
38611	3768
50058	542042
543515	70486
184275	184276
15938	184275
184275	15941
517365	184275
15938	184276
15941	184276
517365	184276
15938	15941
15938	517365
517365	15941
217930	521278
15569	15570
15565	15566
15565	15567
15566	15567
15589	15590
1961	1962
507658	32414
14054	386026
562052	382158
78436	78437
12848	12849
3062	3063
3061	3063
3061	3062
395448	11919
208799	285304
208799	470889
208799	138667
208799	499268
470889	285304
138667	285304
499268	285304
470889	138667
470889	499268
138667	499268
536668	224876
536668	549541
536668	549540
549541	224876
549540	224876
549541	549540
266906	508959
544292	508959
266906	544292
533215	554765
463328	289362
275915	59958
16090	551122
16090	34230
34230	551122
338005	22530
338005	254934
22530	254934
210085	438489
485318	438489
210085	485318
140393	85115
124550	24883
16452	541975
16489	435839
486565	429182
293059	429182
16500	429182
293059	486565
16500	486565
16500	293059
521741	17256
525789	563568
297663	563568
297663	525789
16696	112972
483372	483373
16526	483373
16526	483372
543444	439675
313706	439675
543446	439675
439675	547027
543444	313706
543444	543446
543444	547027
543446	313706
313706	547027
543446	547027
343207	13375
553223	207142
518366	550275
100902	518366
100902	550275
402028	517319
16471	517319
402028	16471
289580	92125
44883	289580
44883	92125
468664	113182
113182	518587
468664	518587
453727	561154
561154	438784
553537	561154
453727	438784
553537	453727
553537	438784
508604	499228
194103	499391
499391	497068
499391	486626
194103	497068
194103	486626
486626	497068
37720	562061
37720	16398
16398	562061
75924	533749
482117	461463
482117	15817
15817	461463
424181	549740
424181	549739
549740	549739
553586	29286
547675	13545
13545	559679
547675	559679
448583	393279
565263	475166
563608	532322
48787	17022
13769	13770
451745	123463
515490	539504
519078	457467
13545	559679
565319	142436
489788	532865
477580	508883
359253	39617
11548	11549
12118	12119
12118	12120
12119	12120
376372	544334
521343	384061
555363	521343
555363	384061
10349	159082
211390	565226
517044	423553
423553	472076
517044	472076
228470	557898
139538	12579
503705	390118
478022	478001
141762	39296
541915	38619
541916	38619
38619	94533
541915	541916
541915	94533
541916	94533
317592	124371
415854	124371
415854	317592
69381	86249
229722	385690
313372	517378
30002	452845
30003	452845
30002	30003
436917	17359
39169	39170
526867	545655
542513	554383
554383	73917
521741	554383
542513	73917
542513	521741
521741	73917
121233	121234
448583	393279
38604	531300
450764	450784
262369	24911
379691	532090
17480	409073
436917	74194
74196	436917
436917	348892
74197	436917
74196	74194
348892	74194
74197	74194
74196	348892
74197	74196
74197	348892
468179	43564
527916	43564
526958	43564
527916	468179
526958	468179
527916	526958
532501	455191
142284	532501
532501	21979
142284	455191
21979	455191
142284	21979
450650	213809
554621	502875
554621	549818
502875	549818
517826	541744
362708	485691
231050	30290
545133	369365
183023	545133
545133	471123
183023	369365
471123	369365
183023	471123
316235	316236
38775	33013
457562	504279
556381	457653
563568	297892
164962	297892
525789	297892
297663	297892
563568	164962
525789	563568
297663	563568
525789	164962
297663	164962
297663	525789
67009	258304
530024	559638
485106	530024
44883	530024
96026	530024
485106	559638
44883	559638
96026	559638
44883	485106
485106	96026
44883	96026
485591	485994
389214	263691
263691	79756
164147	263691
389214	79756
389214	164147
164147	79756
527916	542346
527916	29971
542346	29971
301560	32724
32722	32724
32722	301560
540637	427499
121252	30725
30724	30725
116742	30725
121252	30724
116742	121252
116742	30724
125601	507075
125601	196704
507075	196704
38901	38902
508443	502515
540130	558595
30837	30838
30836	30838
30836	30837
420868	526900
293075	169805
293075	551900
233683	293075
169805	551900
233683	169805
233683	551900
526867	545655
561775	451272
542053	561775
542053	451272
560305	362108
550555	124951
30851	30852
361062	266984
517075	517181
292489	517181
292489	517075
44622	16158
30774	30776
30774	495795
495795	30776
82878	43894
82878	235075
82878	43892
82878	211597
235075	43894
43892	43894
211597	43894
235075	43892
235075	211597
43892	211597
15948	15950
15949	15950
15947	15950
15948	15949
15947	15948
15947	15949
31436	554765
41727	130670
551949	550115
561947	30782
30778	561947
561947	30779
532762	561947
30778	30782
30779	30782
532762	30782
30778	30779
30778	532762
532762	30779
95139	95140
16106	523725
550184	254458
263869	521525
416476	263869
416476	521525
550517	541946
155008	43910
92590	43910
155008	92590
124550	24883
24883	224067
24883	429234
124550	224067
124550	429234
429234	224067
536698	438592
517847	98543
335202	475099
193380	115425
561682	115425
561682	193380
435765	29646
410503	435765
559500	435765
410503	29646
559500	29646
410503	559500
336016	29637
456490	336016
336016	507932
336016	518029
456490	29637
29637	507932
518029	29637
456490	507932
456490	518029
518029	507932
309516	44840
309516	500159
44840	500159
501195	200721
501195	550000
501195	78471
550000	200721
200721	78471
550000	78471
519226	560995
560995	255294
565238	560995
519226	255294
565238	519226
565238	255294
105002	141392
141392	358445
141392	460382
141392	452702
105002	358445
105002	460382
105002	452702
358445	460382
452702	358445
452702	460382
26067	26070
26067	26069
26067	26068
26069	26070
26068	26070
26068	26069
551061	133791
450764	450774
554765	38113
69852	38113
38113	433965
533215	38113
554765	69852
554765	433965
533215	554765
69852	433965
533215	69852
533215	433965
40746	40747
40744	40746
40745	40746
40744	40747
40745	40747
40744	40745
217710	560438
217710	260816
560438	260816
431119	473896
400310	467986
213809	400310
489472	400310
400310	52508
213809	467986
489472	467986
52508	467986
489472	213809
213809	52508
489472	52508
423553	38475
142322	563330
533380	485665
24590	30730
58814	37806
37806	58816
58814	58816
40411	40412
551079	40411
551079	40412
560601	43328
475166	495364
438592	525751
438592	534923
525751	534923
531300	53687
53687	554177
53687	44888
53687	465198
531300	554177
531300	44888
531300	465198
44888	554177
465198	554177
44888	465198
218864	538692
539664	49383
539664	26260
539664	124224
539664	375484
549541	539664
26260	49383
124224	49383
49383	375484
549541	49383
26260	124224
26260	375484
549541	26260
124224	375484
549541	124224
549541	375484
550184	254458
550184	521731
550184	518625
254458	521731
254458	518625
521731	518625
560656	288700
560656	26679
560656	513778
26679	288700
513778	288700
513778	26679
541975	541976
541975	233492
541976	233492
550462	352094
124224	550462
124224	352094
33012	385329
33013	385329
33013	33012
255964	534422
25908	255964
104104	255964
255964	25910
295407	255964
25908	534422
104104	534422
25910	534422
295407	534422
104104	25908
25908	25910
295407	25908
104104	25910
104104	295407
295407	25910
483300	537156
483300	528534
483300	474015
528534	537156
474015	537156
528534	474015
563736	464116
563736	233332
563736	109202
563736	385658
233332	464116
109202	464116
385658	464116
109202	233332
233332	385658
109202	385658
42938	309879
309879	41859
309879	492366
42938	41859
42938	492366
492366	41859
563588	560011
30762	30763
30763	30764
30762	30764
30756	30757
30756	30760
30756	30758
30756	30759
30757	30760
30757	30758
30757	30759
30758	30760
30759	30760
30758	30759
38619	451905
496281	40399
108012	43556
78843	43556
43555	43556
78843	108012
108012	43555
78843	43555
82824	82825
82823	82825
82823	82824
44808	96414
550455	30185
30798	143282
30798	143282
334101	551341
486062	472054
486062	37720
37720	472054
483373	561255
483372	561255
523483	561255
483372	483373
483373	523483
483372	523483
320859	44897
295824	44897
44893	44897
565227	44897
295824	320859
44893	320859
565227	320859
44893	295824
295824	565227
44893	565227
533701	561782
44025	561782
505809	561782
533701	44025
533701	505809
505809	44025
50854	409909
421080	543568
30788	30789
30789	30790
30789	30791
30787	30789
30788	30790
30788	30791
30787	30788
30790	30791
30787	30790
30787	30791
444306	30602
563608	501195
193801	193726
63347	193801
63347	193726
533344	308499
401830	168746
507658	50776
32414	50776
50776	32416
507658	32414
507658	32416
32414	32416
502875	40445
502875	62902
40445	62902
551061	341680
551122	60234
164309	164310
33128	33129
33128	33130
33129	33130
472872	30739
495795	30844
495795	30845
30844	30845
184276	79544
184276	526230
79544	526230
439472	33182
417289	33182
33182	33183
439472	417289
439472	33183
417289	33183
117482	117483
117483	450918
117483	354959
117482	450918
117482	354959
450918	354959
427568	335768
456792	179812
30798	143282
564109	311712
311712	209418
46066	311712
564109	209418
564109	46066
46066	209418
483372	538656
483372	33113
483372	232716
16526	483372
33113	538656
232716	538656
16526	538656
33113	232716
16526	33113
16526	232716
495795	30844
495795	30845
30844	30845
261975	542402
261975	37838
261975	527002
516340	261975
37838	542402
542402	527002
516340	542402
37838	527002
516340	37838
516340	527002
540207	533908
551122	492262
34466	34467
313722	552465
552465	190632
436249	552465
192133	552465
33695	552465
33693	552465
552465	33702
177484	552465
544879	552465
200655	552465
313722	190632
313722	436249
313722	192133
313722	33695
33693	313722
313722	33702
313722	177484
313722	544879
200655	313722
436249	190632
192133	190632
33695	190632
33693	190632
190632	33702
177484	190632
544879	190632
200655	190632
192133	436249
33695	436249
33693	436249
436249	33702
177484	436249
544879	436249
200655	436249
33695	192133
33693	192133
192133	33702
177484	192133
192133	544879
200655	192133
33693	33695
33695	33702
33695	177484
33695	544879
200655	33695
33693	33702
33693	177484
33693	544879
200655	33693
177484	33702
544879	33702
200655	33702
177484	544879
200655	177484
200655	544879
501013	33581
355791	543493
355791	33768
33768	543493
283030	68595
393782	283030
283030	292276
393782	68595
292276	68595
393782	292276
447088	559300
559300	216537
559300	530092
447088	216537
447088	530092
216537	530092
109202	385658
33623	33624
425870	521813
292526	521813
525906	521813
292526	425870
525906	425870
292526	525906
371226	463128
371226	560044
463128	560044
33275	33276
33275	33277
33276	33277
34117	34118
550540	34117
34117	508418
550540	34118
34118	508418
550540	508418
540130	520672
540130	558595
558595	520672
33676	33677
542042	384485
542042	542046
551063	542042
542042	497441
384485	542046
551063	384485
384485	497441
551063	542046
497441	542046
551063	497441
550859	542015
334363	99531
34049	99531
334363	34049
33554	33555
497072	313140
526006	246649
187937	530675
375531	530675
375530	530675
187937	375531
375530	187937
375530	375531
462746	462748
33450	124234
33451	124234
33452	124234
33450	33451
33450	33452
33451	33452
33586	33587
33585	33586
33585	33587
48970	48971
558152	501549
558152	451038
501549	451038
347771	291712
347771	558254
558254	291712
563673	33736
563673	33737
563673	33738
33736	33737
33736	33738
33737	33738
426940	394731
385369	258813
385369	284859
385369	385330
246649	385369
284859	258813
385330	258813
246649	258813
385330	284859
246649	284859
246649	385330
540643	387198
540643	511023
387198	511023
368593	433584
368593	263351
368593	33682
433584	263351
33682	433584
33682	263351
561782	495163
528451	561782
561782	475718
561782	119116
528451	495163
495163	475718
119116	495163
528451	475718
528451	119116
119116	475718
173825	33709
439956	36065
534124	549435
534124	453967
453967	549435
546530	33234
539251	49069
539251	76213
228764	539251
76213	49069
228764	49069
228764	76213
384032	33659
536698	384032
384032	214934
536698	33659
214934	33659
536698	214934
223271	95273
34302	95273
95273	414218
34302	223271
223271	414218
34302	414218
550462	33640
550462	559094
33640	559094
91864	34250
259953	34250
259953	91864
421356	506987
34094	506987
506987	507180
56584	506987
421356	34094
421356	507180
56584	421356
34094	507180
56584	34094
56584	507180
179836	49397
437690	45173
342042	33926
342042	420958
342042	518511
420958	33926
518511	33926
518511	420958
179737	33928
33928	508532
179737	508532
34230	511735
551122	511735
34230	551122
389044	557651
389044	550555
389044	438703
389044	34211
550555	557651
438703	557651
557651	34211
550555	438703
550555	34211
438703	34211
487316	32568
35149	35151
250512	35151
35149	250512
420327	491898
149035	169183
294416	438686
317419	328359
271309	328359
96302	328359
409115	328359
271309	317419
317419	96302
317419	409115
271309	96302
271309	409115
409115	96302
472159	543568
472159	334363
543568	334363
547675	550149
515828	282307
515828	492384
515828	433532
515828	33996
492384	282307
433532	282307
33996	282307
433532	492384
492384	33996
433532	33996
165645	35203
423553	334101
89387	56470
464147	89387
464147	56470
383980	528635
383980	408878
528635	408878
521741	73917
448702	50225
35295	445173
35295	445172
35295	445169
445172	445173
445173	445169
445172	445169
483488	550380
235605	40869
433979	40869
235605	433979
50781	50782
50782	528943
50781	528943
333902	379957
33711	291028
541641	33711
33711	230628
541641	291028
291028	230628
541641	230628
543444	74418
543446	74418
543444	543446
264120	518569
264120	197610
518569	197610
33527	33528
33527	33529
33527	33530
33528	33529
33528	33530
33529	33530
33858	33859
33858	33862
33858	33861
33858	33860
33859	33862
33859	33861
33859	33860
33861	33862
33860	33862
33860	33861
507752	52185
553703	496864
563299	423553
423553	38475
563299	38475
35519	35520
226351	420347
420347	34076
50855	420347
50854	420347
226351	34076
226351	50855
50854	226351
50855	34076
50854	34076
50854	50855
553228	406626
553228	290022
406626	290022
150420	33597
150420	33598
33597	33598
33726	33727
546219	208531
370419	186582
465153	543337
478405	559203
503021	478405
455160	478405
248768	478405
503021	559203
455160	559203
248768	559203
503021	455160
503021	248768
248768	455160
158256	69356
446637	69356
49421	69356
49423	69356
158256	446637
158256	49421
158256	49423
49421	446637
446637	49423
49421	49423
550649	54991
42635	556551
42636	556551
320271	556551
556551	521141
556551	309499
556551	122729
42635	42636
320271	42635
42635	521141
42635	309499
42635	122729
320271	42636
42636	521141
42636	309499
42636	122729
320271	521141
320271	309499
320271	122729
309499	521141
122729	521141
309499	122729
427568	58411
184184	550020
440783	99015
99015	475621
440783	475621
533380	485665
118019	254012
427568	553754
209323	142660
264120	452844
424178	339844
70021	70022
330436	70021
330436	70022
407833	151512
27810	27811
553656	382346
557607	437738
558517	437738
524614	437738
557607	558517
557607	524614
558517	524614
409023	86229
520937	409023
504279	409023
409023	195851
409023	518826
457562	409023
526900	409023
520937	86229
504279	86229
195851	86229
518826	86229
457562	86229
526900	86229
520937	504279
520937	195851
520937	518826
520937	457562
520937	526900
504279	195851
504279	518826
457562	504279
504279	526900
518826	195851
457562	195851
526900	195851
457562	518826
526900	518826
457562	526900
508165	503978
560467	94783
560467	28867
138030	560467
28867	94783
138030	94783
138030	28867
229263	103805
33764	33765
35637	35638
560044	94844
459054	94844
562327	94844
560044	459054
560044	562327
562327	459054
530999	544789
95769	544789
530999	95769
57140	57141
57139	57140
57139	57141
13545	110629
33433	33434
48787	451105
48787	77846
77846	451105
540248	537839
540248	240847
240847	537839
179836	49397
179836	456348
494776	179836
49397	456348
494776	49397
494776	456348
507372	549458
507372	539293
549458	539293
57020	57021
123495	57021
123495	57020
139185	49243
543568	438098
438098	152237
438098	550895
543568	152237
543568	550895
550895	152237
564815	280792
556692	564815
556692	280792
155743	57194
155743	57195
560901	155743
57194	57195
560901	57194
560901	57195
92323	527386
543625	53119
380554	285595
285595	56884
285595	471971
285595	56883
380554	56884
380554	471971
380554	56883
56884	471971
56883	56884
56883	471971
384032	214934
499399	409429
507752	52185
57023	180109
57023	57025
180109	57025
486062	562061
486062	529278
562061	529278
517075	517181
292489	517181
292489	517075
434939	311840
56622	95521
530862	56622
398462	56622
292276	56622
530862	95521
398462	95521
292276	95521
530862	398462
292276	530862
292276	398462
264577	521232
124114	466322
44538	44539
44539	476824
44537	44539
44536	44539
44538	476824
44537	44538
44536	44538
44537	476824
44536	476824
44536	44537
210152	284091
565101	210152
565101	284091
426259	439054
540305	439054
540305	426259
435228	291876
56863	291876
56864	291876
435228	56863
435228	56864
56863	56864
194404	58096
194404	194525
194404	58099
194404	58100
58096	194525
58096	58099
58096	58100
194525	58099
194525	58100
58099	58100
539473	57269
29335	561267
225924	150177
373254	257815
549530	179703
410030	179703
56564	179703
549530	410030
549530	56564
410030	56564
56707	319083
547185	485671
51480	51481
475166	495364
429182	56796
485269	400206
57004	57005
561154	534411
499391	389215
309750	67221
293075	275413
233683	293075
293075	193983
451991	293075
293075	62976
293075	550740
233683	275413
193983	275413
451991	275413
62976	275413
275413	550740
233683	193983
451991	233683
233683	62976
233683	550740
451991	193983
62976	193983
193983	550740
451991	62976
451991	550740
62976	550740
285098	176112
434205	332293
218209	35701
218209	320635
320635	35701
152351	78173
554621	424402
538628	225569
213293	244163
87052	62566
62564	62566
62566	541892
62564	87052
87052	541892
62564	541892
282239	495364
282239	475166
282239	193837
475166	495364
193837	495364
193837	475166
522312	98002
58816	58815
58814	58816
58814	58815
201347	63643
29286	29287
393313	397849
336016	557409
557409	489796
507932	557409
557409	58726
336016	489796
336016	507932
336016	58726
507932	489796
58726	489796
507932	58726
394731	58741
394731	543613
394731	58744
394731	559029
394731	504299
394731	563023
426940	394731
394731	289841
543613	58741
58741	58744
58741	559029
58741	504299
58741	563023
426940	58741
58741	289841
543613	58744
543613	559029
543613	504299
543613	563023
426940	543613
543613	289841
58744	559029
58744	504299
563023	58744
426940	58744
58744	289841
559029	504299
563023	559029
426940	559029
559029	289841
563023	504299
426940	504299
289841	504299
426940	563023
563023	289841
426940	289841
509519	52829
509519	451745
509519	477226
509519	518366
509519	52831
451745	52829
52829	477226
518366	52829
52829	52831
451745	477226
451745	518366
451745	52831
518366	477226
477226	52831
518366	52831
487249	438490
487249	58819
58819	438490
57093	478563
478563	535422
57093	535422
212108	64400
57687	497035
57685	497035
508452	497035
57689	497035
497035	57691
558108	497035
57685	57687
57687	508452
57687	57689
57687	57691
558108	57687
57685	508452
57685	57689
57685	57691
57685	558108
508452	57689
508452	57691
558108	508452
57689	57691
558108	57689
558108	57691
57974	507816
507816	373369
507816	524820
57974	373369
57974	524820
524820	373369
134414	279768
541641	406694
485671	406694
547185	406694
560392	406694
433427	406694
295247	406694
541641	485671
547185	541641
541641	560392
541641	433427
541641	295247
547185	485671
560392	485671
485671	433427
295247	485671
547185	560392
547185	433427
547185	295247
560392	433427
295247	560392
295247	433427
513288	189869
391847	513288
513288	425667
513288	524130
513288	60534
391847	189869
425667	189869
524130	189869
60534	189869
391847	425667
391847	524130
391847	60534
524130	425667
425667	60534
524130	60534
539504	341680
539504	284472
532971	539504
551122	539504
341680	284472
532971	341680
551122	341680
532971	284472
551122	284472
532971	551122
522400	173374
363477	173374
353592	173374
522400	363477
522400	353592
353592	363477
521741	53017
50776	166043
50776	84110
50776	420975
50776	495285
84110	166043
166043	420975
495285	166043
84110	420975
84110	495285
495285	420975
50585	475429
50585	344345
50585	553865
541775	50585
517778	50585
210031	50585
475429	344345
475429	553865
541775	475429
517778	475429
210031	475429
553865	344345
541775	344345
517778	344345
210031	344345
541775	553865
517778	553865
210031	553865
517778	541775
210031	541775
517778	210031
339946	218093
445169	339946
328532	339946
553223	339946
207142	339946
521484	339946
521367	339946
445169	218093
328532	218093
553223	218093
207142	218093
521484	218093
521367	218093
445169	328532
553223	445169
207142	445169
521484	445169
445169	521367
553223	328532
207142	328532
521484	328532
328532	521367
553223	207142
553223	521484
553223	521367
207142	521484
207142	521367
521484	521367
563532	554983
563532	553286
563532	252838
553286	554983
554983	252838
553286	252838
511555	210179
511555	511556
511556	210179
61443	257193
532656	541836
262266	142819
320271	26493
306467	26493
26493	26494
320271	306467
320271	26494
306467	26494
118941	497802
451742	476274
322423	547208
456658	104340
490673	530256
424300	490673
424300	530256
507610	235820
328469	235820
522738	235820
507610	328469
522738	507610
522738	328469
116761	348133
348133	116758
116761	116758
427127	66647
450625	438934
475261	424178
485877	475261
475261	548200
485877	424178
424178	548200
485877	548200
389459	139931
551015	186641
521249	441242
539207	441242
521249	539207
522381	292741
525751	292741
534923	292741
214934	292741
522381	525751
522381	534923
522381	214934
525751	534923
525751	214934
534923	214934
531861	402395
430435	491097
62902	491097
62901	491097
62902	430435
430435	62901
62902	62901
387213	561105
387213	517149
387213	31436
387213	549373
561105	517149
31436	561105
549373	561105
31436	517149
549373	517149
31436	549373
560467	94783
560467	483422
94783	483422
516488	204732
450625	204732
450625	516488
142535	42692
441541	215949
460793	89471
119553	521840
544268	490223
70292	490223
544268	70292
518667	526900
555929	402271
555929	451391
555929	530834
451391	402271
530834	402271
451391	530834
520937	409023
434360	348245
550775	60619
283387	29351
270508	397395
270508	67479
67479	397395
516488	57556
36076	36078
36076	438744
438744	36078
348133	521731
348133	470450
521731	470450
509519	518366
509519	477226
518366	477226
521484	383194
521484	56820
521484	538211
521484	56823
56820	383194
538211	383194
56823	383194
56820	538211
56820	56823
538211	56823
13545	559679
36058	36059
36057	36059
36057	36058
478564	389815
551122	64731
142849	64731
551122	142849
52879	369796
256033	199402
57527	57528
299950	545995
299950	24267
299950	538173
299950	248622
545995	24267
538173	545995
248622	545995
538173	24267
248622	24267
248622	538173
483394	362801
450771	24192
450771	517581
24192	517581
441185	560233
402689	560233
560233	558880
165632	560233
441185	402689
441185	558880
165632	441185
402689	558880
165632	402689
165632	558880
562052	393275
562052	518256
562052	377725
562052	445639
393275	518256
393275	377725
393275	445639
377725	518256
445639	518256
377725	445639
370809	466840
370809	496821
496821	466840
391847	524130
334101	249966
320859	430757
320859	430756
320859	390451
320859	62861
320859	62860
430756	430757
390451	430757
62861	430757
62860	430757
390451	430756
430756	62861
430756	62860
390451	62861
390451	62860
62860	62861
483372	57985
487033	57985
483372	487033
167169	484744
561013	167169
167169	60613
167169	376657
561013	484744
60613	484744
484744	376657
561013	60613
561013	376657
60613	376657
57432	430172
57432	57434
430172	57434
32845	32846
402665	550555
553656	563532
563532	527253
563532	553286
563532	276437
553656	527253
553656	553286
553656	276437
553286	527253
527253	276437
553286	276437
158664	315564
52899	225463
56845	56846
50854	50855
560766	272296
560767	272296
114312	272296
272296	484584
560766	560767
114312	560766
560766	484584
114312	560767
560767	484584
114312	484584
536696	89651
403485	526394
526394	491111
403485	491111
64018	544688
529582	64018
508378	64018
529582	544688
508378	544688
529582	508378
92323	540846
521731	551068
521731	518625
518625	551068
320780	365889
530675	149193
378982	149193
433584	149193
373836	149193
149193	253491
328586	149193
62943	149193
530960	149193
530675	378982
530675	433584
373836	530675
530675	253491
530675	328586
530675	62943
530675	530960
433584	378982
373836	378982
378982	253491
328586	378982
62943	378982
530960	378982
373836	433584
433584	253491
433584	328586
433584	62943
433584	530960
373836	253491
373836	328586
373836	62943
373836	530960
328586	253491
62943	253491
530960	253491
328586	62943
328586	530960
530960	62943
29295	133791
56015	56016
114053	62500
114053	368649
62499	114053
114053	522572
368649	62500
62499	62500
522572	62500
62499	368649
368649	522572
62499	522572
549747	521853
513187	521232
57332	57333
57333	343330
57333	57334
57332	343330
57332	57334
57334	343330
57120	57122
57121	57122
57120	57121
475422	532978
475422	451009
475422	528441
475422	527984
475422	558505
451009	532978
528441	532978
527984	532978
532978	558505
528441	451009
527984	451009
451009	558505
528441	527984
528441	558505
527984	558505
420386	486247
517413	486247
420386	517413
60520	463935
537408	463935
60519	463935
562354	463935
537408	60520
60519	60520
562354	60520
537408	60519
562354	537408
562354	60519
513288	189869
513288	60535
513288	60534
189869	60535
60534	189869
60534	60535
16158	64273
475434	67495
124550	63059
361100	63059
451985	63059
281181	63059
124550	361100
451985	124550
124550	281181
451985	361100
361100	281181
451985	281181
56614	56615
56613	56615
56613	56614
278441	98693
98693	524314
278441	524314
562621	288449
562707	554382
554382	436368
554382	467389
562707	436368
562707	467389
436368	467389
557607	105383
552897	105383
105383	495168
557607	552897
557607	495168
552897	495168
234068	554244
234068	60585
234068	440694
314892	234068
552841	234068
554244	60585
554244	440694
314892	554244
552841	554244
440694	60585
314892	60585
552841	60585
314892	440694
552841	440694
314892	552841
531008	498182
488662	498182
423487	498182
406755	498182
531008	488662
531008	423487
406755	531008
488662	423487
406755	488662
406755	423487
533534	501315
549245	501315
487434	501315
560145	501315
533534	549245
533534	487434
560145	533534
549245	487434
560145	549245
560145	487434
201465	315258
201465	172386
201465	172389
201465	60602
315258	172386
315258	172389
315258	60602
172386	172389
60602	172386
60602	172389
315258	489637
315258	467756
489637	467756
57636	57637
57636	57640
57636	57638
57636	57639
57637	57640
57637	57638
57637	57639
57638	57640
57639	57640
57638	57639
390451	450692
525821	450692
390451	525821
213692	193727
292489	193727
63347	193727
193726	193727
292489	213692
63347	213692
193726	213692
63347	292489
292489	193726
63347	193726
543493	117139
117139	343534
117139	343535
117139	60066
543493	343534
543493	343535
543493	60066
343535	343534
343534	60066
343535	60066
507609	517054
425870	353752
353752	107078
425870	107078
502937	490198
490198	550942
490198	60549
523968	490198
502937	550942
502937	60549
502937	523968
